,a,b,c,d,e,f,X,Y,Sum_Total,Sum_ml,slots_usage
2132,0,14,22,16,0,0,2304,720,52,3024,3
2133,0,15,3,0,26,18,1224,504,62,1728,4
2134,0,15,3,0,30,9,1224,504,57,1728,4
2135,0,15,3,0,34,0,1224,504,52,1728,3
2136,0,15,3,0,34,9,1368,504,61,1872,4
2137,0,15,3,0,38,0,1368,504,56,1872,3
2138,0,15,3,0,42,0,1512,504,60,2016,3
2139,0,15,3,0,46,0,1656,504,64,2160,3
2140,0,15,3,1,30,0,1224,504,49,1728,4
2141,0,15,3,1,34,0,1368,504,53,1872,4
2142,0,15,3,1,38,0,1512,504,57,2016,4
2143,0,15,3,1,42,0,1656,504,61,2160,4
2144,0,15,3,2,26,0,1224,504,46,1728,4
2145,0,15,3,2,30,0,1368,504,50,1872,4
2146,0,15,3,2,34,0,1512,504,54,2016,4
2147,0,15,3,2,38,0,1656,504,58,2160,4
2148,0,15,3,2,42,0,1800,504,62,2304,4
2149,0,15,3,3,22,0,1224,504,43,1728,4
2150,0,15,3,3,26,0,1368,504,47,1872,4
2151,0,15,3,3,30,0,1512,504,51,2016,4
2152,0,15,3,3,34,0,1656,504,55,2160,4
2153,0,15,3,3,38,0,1800,504,59,2304,4
2154,0,15,3,3,42,0,1944,504,63,2448,4
2155,0,15,3,4,18,0,1224,504,40,1728,4
2156,0,15,3,4,22,0,1368,504,44,1872,4
2157,0,15,3,4,26,0,1512,504,48,2016,4
2158,0,15,3,4,30,0,1656,504,52,2160,4
2159,0,15,3,4,34,0,1800,504,56,2304,4
2160,0,15,3,4,38,0,1944,504,60,2448,4
2161,0,15,3,5,14,0,1224,504,37,1728,4
2162,0,15,3,5,18,0,1368,504,41,1872,4
2163,0,15,3,5,22,0,1512,504,45,2016,4
2164,0,15,3,5,26,0,1656,504,49,2160,4
2165,0,15,3,5,30,0,1800,504,53,2304,4
2166,0,15,3,5,34,0,1944,504,57,2448,4
2167,0,15,3,6,10,0,1224,504,34,1728,4
2168,0,15,3,6,14,0,1368,504,38,1872,4
2169,0,15,3,6,18,0,1512,504,42,2016,4
2170,0,15,3,6,22,0,1656,504,46,2160,4
2171,0,15,3,6,26,0,1800,504,50,2304,4
2172,0,15,3,6,30,0,1944,504,54,2448,4
2173,0,15,3,7,6,0,1224,504,31,1728,4
2174,0,15,3,7,10,0,1368,504,35,1872,4
2175,0,15,3,7,14,0,1512,504,39,2016,4
2176,0,15,3,7,18,0,1656,504,43,2160,4
2177,0,15,3,7,22,0,1800,504,47,2304,4
2178,0,15,3,7,26,0,1944,504,51,2448,4
2179,0,15,3,8,2,0,1224,504,28,1728,4
2180,0,15,3,8,6,0,1368,504,32,1872,4
2181,0,15,3,8,10,0,1512,504,36,2016,4
2182,0,15,3,8,14,0,1656,504,40,2160,4
2183,0,15,3,8,18,0,1800,504,44,2304,4
2184,0,15,3,8,22,0,1944,504,48,2448,4
2185,0,15,3,9,2,0,1368,504,29,1872,4
2186,0,15,3,9,6,0,1512,504,33,2016,4
2187,0,15,3,9,10,0,1656,504,37,2160,4
2188,0,15,3,9,14,0,1800,504,41,2304,4
2189,0,15,3,9,18,0,1944,504,45,2448,4
2190,0,15,3,10,2,0,1512,504,30,2016,4
2191,0,15,3,10,6,0,1656,504,34,2160,4
2192,0,15,3,10,10,0,1800,504,38,2304,4
2193,0,15,3,10,14,0,1944,504,42,2448,4
2194,0,15,3,11,2,0,1656,504,31,2160,4
2195,0,15,3,11,6,0,1800,504,35,2304,4
2196,0,15,3,11,10,0,1944,504,39,2448,4
2197,0,15,3,12,2,0,1800,504,32,2304,4
2198,0,15,3,12,6,0,1944,504,36,2448,4
2199,0,15,3,13,2,0,1944,504,33,2448,4
2200,0,15,7,0,33,8,1316,556,63,1872,4
2201,0,15,11,8,0,25,1552,608,59,2160,4
2202,0,15,11,9,0,16,1552,608,51,2160,4
2203,0,15,11,9,0,25,1696,608,60,2304,4
2204,0,15,11,10,0,7,1552,608,43,2160,4
2205,0,15,11,10,0,16,1696,608,52,2304,4
2206,0,15,11,10,0,25,1840,608,61,2448,4
2207,0,15,11,11,0,7,1696,608,44,2304,4
2208,0,15,11,11,0,16,1840,608,53,2448,4
2209,0,15,11,11,0,25,1984,608,62,2592,4
2210,0,15,11,12,0,7,1840,608,45,2448,4
2211,0,15,11,12,0,16,1984,608,54,2592,4
2212,0,15,11,12,0,25,2128,608,63,2736,4
2213,0,15,11,13,0,7,1984,608,46,2592,4
2214,0,15,11,13,0,16,2128,608,55,2736,4
2215,0,15,11,13,0,25,2272,608,64,2880,4
2216,0,15,11,14,0,7,2128,608,47,2736,4
2217,0,15,11,14,0,16,2272,608,56,2880,4
2218,0,15,11,15,0,7,2272,608,48,2880,4
2219,0,15,11,15,0,16,2416,608,57,3024,4
2220,0,15,11,16,0,7,2416,608,49,3024,4
2221,0,15,27,13,0,3,1920,816,58,2736,4
2222,0,15,27,14,0,3,2064,816,59,2880,4
2223,0,15,27,15,0,3,2208,816,60,3024,4
2224,0,16,0,0,24,23,1232,496,63,1728,3
2225,0,16,0,0,28,14,1232,496,58,1728,3
2226,0,16,0,0,32,5,1232,496,53,1728,3
2227,0,16,0,0,32,14,1376,496,62,1872,3
2228,0,16,0,0,36,5,1376,496,57,1872,3
2229,0,16,0,0,40,5,1520,496,61,2016,3
2230,0,16,0,1,20,23,1232,496,60,1728,4
2231,0,16,0,1,24,14,1232,496,55,1728,4
2232,0,16,0,1,24,23,1376,496,64,1872,4
2233,0,16,0,1,28,5,1232,496,50,1728,4
2234,0,16,0,1,28,14,1376,496,59,1872,4
2235,0,16,0,1,32,5,1376,496,54,1872,4
2236,0,16,0,1,32,14,1520,496,63,2016,4
2237,0,16,0,1,36,5,1520,496,58,2016,4
2238,0,16,0,1,40,5,1664,496,62,2160,4
2239,0,16,0,2,12,32,1232,496,62,1728,4
2240,0,16,0,2,16,23,1232,496,57,1728,4
2241,0,16,0,2,20,14,1232,496,52,1728,4
2242,0,16,0,2,20,23,1376,496,61,1872,4
2243,0,16,0,2,24,5,1232,496,47,1728,4
2244,0,16,0,2,24,14,1376,496,56,1872,4
2245,0,16,0,2,28,5,1376,496,51,1872,4
2246,0,16,0,2,28,14,1520,496,60,2016,4
2247,0,16,0,2,32,5,1520,496,55,2016,4
2248,0,16,0,2,32,14,1664,496,64,2160,4
2249,0,16,0,2,36,5,1664,496,59,2160,4
2250,0,16,0,2,40,5,1808,496,63,2304,4
2251,0,16,0,3,4,41,1232,496,64,1728,4
2252,0,16,0,3,8,32,1232,496,59,1728,4
2253,0,16,0,3,12,23,1232,496,54,1728,4
2254,0,16,0,3,12,32,1376,496,63,1872,4
2255,0,16,0,3,16,14,1232,496,49,1728,4
2256,0,16,0,3,16,23,1376,496,58,1872,4
2257,0,16,0,3,20,5,1232,496,44,1728,4
2258,0,16,0,3,20,14,1376,496,53,1872,4
2259,0,16,0,3,20,23,1520,496,62,2016,4
2260,0,16,0,3,24,5,1376,496,48,1872,4
2261,0,16,0,3,24,14,1520,496,57,2016,4
2262,0,16,0,3,28,5,1520,496,52,2016,4
2263,0,16,0,3,28,14,1664,496,61,2160,4
2264,0,16,0,3,32,5,1664,496,56,2160,4
2265,0,16,0,3,36,5,1808,496,60,2304,4
2266,0,16,0,3,40,5,1952,496,64,2448,4
2267,0,16,0,4,0,41,1232,496,61,1728,3
2268,0,16,0,4,4,32,1232,496,56,1728,4
2269,0,16,0,4,8,23,1232,496,51,1728,4
2270,0,16,0,4,8,32,1376,496,60,1872,4
2271,0,16,0,4,12,14,1232,496,46,1728,4
2272,0,16,0,4,12,23,1376,496,55,1872,4
2273,0,16,0,4,12,32,1520,496,64,2016,4
2274,0,16,0,4,16,5,1232,496,41,1728,4
2275,0,16,0,4,16,14,1376,496,50,1872,4
2276,0,16,0,4,16,23,1520,496,59,2016,4
2277,0,16,0,4,20,5,1376,496,45,1872,4
2278,0,16,0,4,20,14,1520,496,54,2016,4
2279,0,16,0,4,20,23,1664,496,63,2160,4
2280,0,16,0,4,24,5,1520,496,49,2016,4
2281,0,16,0,4,24,14,1664,496,58,2160,4
2282,0,16,0,4,28,5,1664,496,53,2160,4
2283,0,16,0,4,28,14,1808,496,62,2304,4
2284,0,16,0,4,32,5,1808,496,57,2304,4
2285,0,16,0,4,36,5,1952,496,61,2448,4
2286,0,16,0,5,0,32,1232,496,53,1728,3
2287,0,16,0,5,0,41,1376,496,62,1872,3
2288,0,16,0,5,4,23,1232,496,48,1728,4
2289,0,16,0,5,4,32,1376,496,57,1872,4
2290,0,16,0,5,8,14,1232,496,43,1728,4
2291,0,16,0,5,8,23,1376,496,52,1872,4
2292,0,16,0,5,8,32,1520,496,61,2016,4
2293,0,16,0,5,12,5,1232,496,38,1728,4
2294,0,16,0,5,12,14,1376,496,47,1872,4
2295,0,16,0,5,12,23,1520,496,56,2016,4
2296,0,16,0,5,16,5,1376,496,42,1872,4
2297,0,16,0,5,16,14,1520,496,51,2016,4
2298,0,16,0,5,16,23,1664,496,60,2160,4
2299,0,16,0,5,20,5,1520,496,46,2016,4
2300,0,16,0,5,20,14,1664,496,55,2160,4
2301,0,16,0,5,20,23,1808,496,64,2304,4
2302,0,16,0,5,24,5,1664,496,50,2160,4
2303,0,16,0,5,24,14,1808,496,59,2304,4
2304,0,16,0,5,28,5,1808,496,54,2304,4
2305,0,16,0,5,28,14,1952,496,63,2448,4
2306,0,16,0,5,32,5,1952,496,58,2448,4
2307,0,16,0,6,0,23,1232,496,45,1728,3
2308,0,16,0,6,0,32,1376,496,54,1872,3
2309,0,16,0,6,0,41,1520,496,63,2016,3
2310,0,16,0,6,4,14,1232,496,40,1728,4
2311,0,16,0,6,4,23,1376,496,49,1872,4
2312,0,16,0,6,4,32,1520,496,58,2016,4
2313,0,16,0,6,8,5,1232,496,35,1728,4
2314,0,16,0,6,8,14,1376,496,44,1872,4
2315,0,16,0,6,8,23,1520,496,53,2016,4
2316,0,16,0,6,8,32,1664,496,62,2160,4
2317,0,16,0,6,12,5,1376,496,39,1872,4
2318,0,16,0,6,12,14,1520,496,48,2016,4
2319,0,16,0,6,12,23,1664,496,57,2160,4
2320,0,16,0,6,16,5,1520,496,43,2016,4
2321,0,16,0,6,16,14,1664,496,52,2160,4
2322,0,16,0,6,16,23,1808,496,61,2304,4
2323,0,16,0,6,20,5,1664,496,47,2160,4
2324,0,16,0,6,20,14,1808,496,56,2304,4
2325,0,16,0,6,24,5,1808,496,51,2304,4
2326,0,16,0,6,24,14,1952,496,60,2448,4
2327,0,16,0,6,28,5,1952,496,55,2448,4
2328,0,16,0,7,0,14,1232,496,37,1728,3
2329,0,16,0,7,0,23,1376,496,46,1872,3
2330,0,16,0,7,0,32,1520,496,55,2016,3
2331,0,16,0,7,0,41,1664,496,64,2160,3
2332,0,16,0,7,4,5,1232,496,32,1728,4
2333,0,16,0,7,4,14,1376,496,41,1872,4
2334,0,16,0,7,4,23,1520,496,50,2016,4
2335,0,16,0,7,4,32,1664,496,59,2160,4
2336,0,16,0,7,8,5,1376,496,36,1872,4
2337,0,16,0,7,8,14,1520,496,45,2016,4
2338,0,16,0,7,8,23,1664,496,54,2160,4
2339,0,16,0,7,8,32,1808,496,63,2304,4
2340,0,16,0,7,12,5,1520,496,40,2016,4
2341,0,16,0,7,12,14,1664,496,49,2160,4
2342,0,16,0,7,12,23,1808,496,58,2304,4
2343,0,16,0,7,16,5,1664,496,44,2160,4
2344,0,16,0,7,16,14,1808,496,53,2304,4
2345,0,16,0,7,16,23,1952,496,62,2448,4
2346,0,16,0,7,20,5,1808,496,48,2304,4
2347,0,16,0,7,20,14,1952,496,57,2448,4
2348,0,16,0,7,24,5,1952,496,52,2448,4
2349,0,16,0,8,0,5,1232,496,29,1728,3
2350,0,16,0,8,0,14,1376,496,38,1872,3
2351,0,16,0,8,0,23,1520,496,47,2016,3
2352,0,16,0,8,0,32,1664,496,56,2160,3
2353,0,16,0,8,4,5,1376,496,33,1872,4
2354,0,16,0,8,4,14,1520,496,42,2016,4
2355,0,16,0,8,4,23,1664,496,51,2160,4
2356,0,16,0,8,4,32,1808,496,60,2304,4
2357,0,16,0,8,8,5,1520,496,37,2016,4
2358,0,16,0,8,8,14,1664,496,46,2160,4
2359,0,16,0,8,8,23,1808,496,55,2304,4
2360,0,16,0,8,8,32,1952,496,64,2448,4
2361,0,16,0,8,12,5,1664,496,41,2160,4
2362,0,16,0,8,12,14,1808,496,50,2304,4
2363,0,16,0,8,12,23,1952,496,59,2448,4
2364,0,16,0,8,16,5,1808,496,45,2304,4
2365,0,16,0,8,16,14,1952,496,54,2448,4
2366,0,16,0,8,20,5,1952,496,49,2448,4
2367,0,16,0,9,0,5,1376,496,30,1872,3
2368,0,16,0,9,0,14,1520,496,39,2016,3
2369,0,16,0,9,0,23,1664,496,48,2160,3
2370,0,16,0,9,0,32,1808,496,57,2304,3
2371,0,16,0,9,4,5,1520,496,34,2016,4
2372,0,16,0,9,4,14,1664,496,43,2160,4
2373,0,16,0,9,4,23,1808,496,52,2304,4
2374,0,16,0,9,4,32,1952,496,61,2448,4
2375,0,16,0,9,8,5,1664,496,38,2160,4
2376,0,16,0,9,8,14,1808,496,47,2304,4
2377,0,16,0,9,8,23,1952,496,56,2448,4
2378,0,16,0,9,12,5,1808,496,42,2304,4
2379,0,16,0,9,12,14,1952,496,51,2448,4
2380,0,16,0,9,16,5,1952,496,46,2448,4
2381,0,16,0,10,0,5,1520,496,31,2016,3
2382,0,16,0,10,0,14,1664,496,40,2160,3
2383,0,16,0,10,0,23,1808,496,49,2304,3
2384,0,16,0,10,0,32,1952,496,58,2448,3
2385,0,16,0,10,4,5,1664,496,35,2160,4
2386,0,16,0,10,4,14,1808,496,44,2304,4
2387,0,16,0,10,4,23,1952,496,53,2448,4
2388,0,16,0,10,8,5,1808,496,39,2304,4
2389,0,16,0,10,8,14,1952,496,48,2448,4
2390,0,16,0,10,12,5,1952,496,43,2448,4
2391,0,16,0,11,0,5,1664,496,32,2160,3
2392,0,16,0,11,0,14,1808,496,41,2304,3
2393,0,16,0,11,0,23,1952,496,50,2448,3
2394,0,16,0,11,4,5,1808,496,36,2304,4
2395,0,16,0,11,4,14,1952,496,45,2448,4
2396,0,16,0,11,8,5,1952,496,40,2448,4
2397,0,16,0,12,0,5,1808,496,33,2304,3
2398,0,16,0,12,0,14,1952,496,42,2448,3
2399,0,16,0,12,4,5,1952,496,37,2448,4
2400,0,16,0,13,0,5,1952,496,34,2448,3
2401,0,16,4,0,31,13,1324,548,64,1872,4
2402,0,16,4,0,35,4,1324,548,59,1872,4
2403,0,16,4,0,39,4,1468,548,63,2016,4
2404,0,16,16,10,0,19,1744,704,61,2448,4
2405,0,16,16,11,0,10,1744,704,53,2448,4
2406,0,16,16,11,0,19,1888,704,62,2592,4
2407,0,16,16,12,0,1,1744,704,45,2448,4
2408,0,16,16,12,0,10,1888,704,54,2592,4
2409,0,16,16,12,0,19,2032,704,63,2736,4
2410,0,16,16,13,0,1,1888,704,46,2592,4
2411,0,16,16,13,0,10,2032,704,55,2736,4
2412,0,16,16,13,0,19,2176,704,64,2880,4
2413,0,16,16,14,0,1,2032,704,47,2736,4
2414,0,16,16,14,0,10,2176,704,56,2880,4
2415,0,16,16,15,0,1,2176,704,48,2880,4
2416,0,16,16,15,0,10,2320,704,57,3024,4
2417,0,16,16,16,0,1,2320,704,49,3024,4
2418,0,16,20,8,19,0,1836,756,63,2592,4
2419,0,16,20,9,15,0,1836,756,60,2592,4
2420,0,16,20,9,19,0,1980,756,64,2736,4
2421,0,16,20,10,11,0,1836,756,57,2592,4
2422,0,16,20,10,15,0,1980,756,61,2736,4
2423,0,16,20,11,7,0,1836,756,54,2592,4
2424,0,16,20,11,11,0,1980,756,58,2736,4
2425,0,16,20,11,15,0,2124,756,62,2880,4
2426,0,16,20,12,3,0,1836,756,51,2592,4
2427,0,16,20,12,7,0,1980,756,55,2736,4
2428,0,16,20,12,11,0,2124,756,59,2880,4
2429,0,16,20,12,15,0,2268,756,63,3024,4
2430,0,16,20,13,3,0,1980,756,52,2736,4
2431,0,16,20,13,7,0,2124,756,56,2880,4
2432,0,16,20,13,11,0,2268,756,60,3024,4
2433,0,16,20,14,3,0,2124,756,53,2880,4
2434,0,16,20,14,7,0,2268,756,57,3024,4
2435,0,16,20,15,3,0,2268,756,54,3024,4
2436,0,17,1,0,33,9,1332,540,60,1872,4
2437,0,17,1,0,37,0,1332,540,55,1872,3
2438,0,17,1,0,37,9,1476,540,64,2016,4
2439,0,17,1,0,41,0,1476,540,59,2016,3
2440,0,17,1,0,45,0,1620,540,63,2160,3
2441,0,17,1,1,33,0,1332,540,52,1872,4
2442,0,17,1,1,37,0,1476,540,56,2016,4
2443,0,17,1,1,41,0,1620,540,60,2160,4
2444,0,17,1,1,45,0,1764,540,64,2304,4
2445,0,17,1,2,29,0,1332,540,49,1872,4
2446,0,17,1,2,33,0,1476,540,53,2016,4
2447,0,17,1,2,37,0,1620,540,57,2160,4
2448,0,17,1,2,41,0,1764,540,61,2304,4
2449,0,17,1,3,25,0,1332,540,46,1872,4
2450,0,17,1,3,29,0,1476,540,50,2016,4
2451,0,17,1,3,33,0,1620,540,54,2160,4
2452,0,17,1,3,37,0,1764,540,58,2304,4
2453,0,17,1,3,41,0,1908,540,62,2448,4
2454,0,17,1,4,21,0,1332,540,43,1872,4
2455,0,17,1,4,25,0,1476,540,47,2016,4
2456,0,17,1,4,29,0,1620,540,51,2160,4
2457,0,17,1,4,33,0,1764,540,55,2304,4
2458,0,17,1,4,37,0,1908,540,59,2448,4
2459,0,17,1,4,41,0,2052,540,63,2592,4
2460,0,17,1,5,17,0,1332,540,40,1872,4
2461,0,17,1,5,21,0,1476,540,44,2016,4
2462,0,17,1,5,25,0,1620,540,48,2160,4
2463,0,17,1,5,29,0,1764,540,52,2304,4
2464,0,17,1,5,33,0,1908,540,56,2448,4
2465,0,17,1,5,37,0,2052,540,60,2592,4
2466,0,17,1,6,13,0,1332,540,37,1872,4
2467,0,17,1,6,17,0,1476,540,41,2016,4
2468,0,17,1,6,21,0,1620,540,45,2160,4
2469,0,17,1,6,25,0,1764,540,49,2304,4
2470,0,17,1,6,29,0,1908,540,53,2448,4
2471,0,17,1,6,33,0,2052,540,57,2592,4
2472,0,17,1,7,9,0,1332,540,34,1872,4
2473,0,17,1,7,13,0,1476,540,38,2016,4
2474,0,17,1,7,17,0,1620,540,42,2160,4
2475,0,17,1,7,21,0,1764,540,46,2304,4
2476,0,17,1,7,25,0,1908,540,50,2448,4
2477,0,17,1,7,29,0,2052,540,54,2592,4
2478,0,17,1,8,5,0,1332,540,31,1872,4
2479,0,17,1,8,9,0,1476,540,35,2016,4
2480,0,17,1,8,13,0,1620,540,39,2160,4
2481,0,17,1,8,17,0,1764,540,43,2304,4
2482,0,17,1,8,21,0,1908,540,47,2448,4
2483,0,17,1,8,25,0,2052,540,51,2592,4
2484,0,17,1,9,1,0,1332,540,28,1872,4
2485,0,17,1,9,5,0,1476,540,32,2016,4
2486,0,17,1,9,9,0,1620,540,36,2160,4
2487,0,17,1,9,13,0,1764,540,40,2304,4
2488,0,17,1,9,17,0,1908,540,44,2448,4
2489,0,17,1,9,21,0,2052,540,48,2592,4
2490,0,17,1,10,1,0,1476,540,29,2016,4
2491,0,17,1,10,5,0,1620,540,33,2160,4
2492,0,17,1,10,9,0,1764,540,37,2304,4
2493,0,17,1,10,13,0,1908,540,41,2448,4
2494,0,17,1,10,17,0,2052,540,45,2592,4
2495,0,17,1,11,1,0,1620,540,30,2160,4
2496,0,17,1,11,5,0,1764,540,34,2304,4
2497,0,17,1,11,9,0,1908,540,38,2448,4
2498,0,17,1,11,13,0,2052,540,42,2592,4
2499,0,17,1,12,1,0,1764,540,31,2304,4
2500,0,17,1,12,5,0,1908,540,35,2448,4
2501,0,17,1,12,9,0,2052,540,39,2592,4
2502,0,17,1,13,1,0,1908,540,32,2448,4
2503,0,17,1,13,5,0,2052,540,36,2592,4
2504,0,17,1,14,1,0,2052,540,33,2592,4
2505,0,17,5,6,0,35,1424,592,63,2016,4
2506,0,17,5,7,0,26,1424,592,55,2016,4
2507,0,17,5,7,0,35,1568,592,64,2160,4
2508,0,17,5,8,0,17,1424,592,47,2016,4
2509,0,17,5,8,0,26,1568,592,56,2160,4
2510,0,17,5,9,0,8,1424,592,39,2016,4
2511,0,17,5,9,0,17,1568,592,48,2160,4
2512,0,17,5,9,0,26,1712,592,57,2304,4
2513,0,17,5,10,0,8,1568,592,40,2160,4
2514,0,17,5,10,0,17,1712,592,49,2304,4
2515,0,17,5,10,0,26,1856,592,58,2448,4
2516,0,17,5,11,0,8,1712,592,41,2304,4
2517,0,17,5,11,0,17,1856,592,50,2448,4
2518,0,17,5,11,0,26,2000,592,59,2592,4
2519,0,17,5,12,0,8,1856,592,42,2448,4
2520,0,17,5,12,0,17,2000,592,51,2592,4
2521,0,17,5,12,0,26,2144,592,60,2736,4
2522,0,17,5,13,0,8,2000,592,43,2592,4
2523,0,17,5,13,0,17,2144,592,52,2736,4
2524,0,17,5,13,0,26,2288,592,61,2880,4
2525,0,17,5,14,0,8,2144,592,44,2736,4
2526,0,17,5,14,0,17,2288,592,53,2880,4
2527,0,17,5,15,0,8,2288,592,45,2880,4
2528,0,17,21,12,0,13,1936,800,63,2736,4
2529,0,17,21,13,0,4,1936,800,55,2736,4
2530,0,17,21,13,0,13,2080,800,64,2880,4
2531,0,17,21,14,0,4,2080,800,56,2880,4
2532,0,17,21,15,0,4,2224,800,57,3024,4
2533,0,18,2,0,38,4,1432,584,62,2016,4
2534,0,18,10,9,0,20,1616,688,57,2304,4
2535,0,18,10,10,0,11,1616,688,49,2304,4
2536,0,18,10,10,0,20,1760,688,58,2448,4
2537,0,18,10,11,0,2,1616,688,41,2304,4
2538,0,18,10,11,0,11,1760,688,50,2448,4
2539,0,18,10,11,0,20,1904,688,59,2592,4
2540,0,18,10,12,0,2,1760,688,42,2448,4
2541,0,18,10,12,0,11,1904,688,51,2592,4
2542,0,18,10,12,0,20,2048,688,60,2736,4
2543,0,18,10,13,0,2,1904,688,43,2592,4
2544,0,18,10,13,0,11,2048,688,52,2736,4
2545,0,18,10,13,0,20,2192,688,61,2880,4
2546,0,18,10,14,0,2,2048,688,44,2736,4
2547,0,18,10,14,0,11,2192,688,53,2880,4
2548,0,18,10,14,0,20,2336,688,62,3024,4
2549,0,18,10,15,0,2,2192,688,45,2880,4
2550,0,18,10,15,0,11,2336,688,54,3024,4
2551,0,18,10,16,0,2,2336,688,46,3024,4
2552,0,18,18,9,18,0,1944,792,63,2736,4
2553,0,18,18,10,14,0,1944,792,60,2736,4
2554,0,18,18,10,18,0,2088,792,64,2880,4
2555,0,18,18,11,10,0,1944,792,57,2736,4
2556,0,18,18,11,14,0,2088,792,61,2880,4
2557,0,18,18,12,6,0,1944,792,54,2736,4
2558,0,18,18,12,10,0,2088,792,58,2880,4
2559,0,18,18,12,14,0,2232,792,62,3024,4
2560,0,18,18,13,2,0,1944,792,51,2736,4
2561,0,18,18,13,6,0,2088,792,55,2880,4
2562,0,18,18,13,10,0,2232,792,59,3024,4
2563,0,18,18,14,2,0,2088,792,52,2880,4
2564,0,18,18,14,6,0,2232,792,56,3024,4
2565,0,18,18,15,2,0,2232,792,53,3024,4
2566,0,19,15,12,0,14,1952,784,60,2736,4
2567,0,19,15,13,0,5,1952,784,52,2736,4
2568,0,19,15,13,0,14,2096,784,61,2880,4
2569,0,19,15,14,0,5,2096,784,53,2880,4
2570,0,19,15,14,0,14,2240,784,62,3024,4
2571,0,19,15,15,0,5,2240,784,54,3024,4
2572,0,20,0,1,37,4,1540,620,62,2160,4
2573,0,20,0,2,29,13,1540,620,64,2160,4
2574,0,20,0,2,33,4,1540,620,59,2160,4
2575,0,20,0,2,37,4,1684,620,63,2304,4
2576,0,20,0,3,25,13,1540,620,61,2160,4
2577,0,20,0,3,29,4,1540,620,56,2160,4
2578,0,20,0,3,33,4,1684,620,60,2304,4
2579,0,20,0,3,37,4,1828,620,64,2448,4
2580,0,20,0,4,17,22,1540,620,63,2160,4
2581,0,20,0,4,21,13,1540,620,58,2160,4
2582,0,20,0,4,25,4,1540,620,53,2160,4
2583,0,20,0,4,25,13,1684,620,62,2304,4
2584,0,20,0,4,29,4,1684,620,57,2304,4
2585,0,20,0,4,33,4,1828,620,61,2448,4
2586,0,20,0,5,13,22,1540,620,60,2160,4
2587,0,20,0,5,17,13,1540,620,55,2160,4
2588,0,20,0,5,17,22,1684,620,64,2304,4
2589,0,20,0,5,21,4,1540,620,50,2160,4
2590,0,20,0,5,21,13,1684,620,59,2304,4
2591,0,20,0,5,25,4,1684,620,54,2304,4
2592,0,20,0,5,25,13,1828,620,63,2448,4
2593,0,20,0,5,29,4,1828,620,58,2448,4
2594,0,20,0,5,33,4,1972,620,62,2592,4
2595,0,20,0,6,5,31,1540,620,62,2160,4
2596,0,20,0,6,9,22,1540,620,57,2160,4
2597,0,20,0,6,13,13,1540,620,52,2160,4
2598,0,20,0,6,13,22,1684,620,61,2304,4
2599,0,20,0,6,17,4,1540,620,47,2160,4
2600,0,20,0,6,17,13,1684,620,56,2304,4
2601,0,20,0,6,21,4,1684,620,51,2304,4
2602,0,20,0,6,21,13,1828,620,60,2448,4
2603,0,20,0,6,25,4,1828,620,55,2448,4
2604,0,20,0,6,25,13,1972,620,64,2592,4
2605,0,20,0,6,29,4,1972,620,59,2592,4
2606,0,20,0,6,33,4,2116,620,63,2736,4
2607,0,20,0,7,1,31,1540,620,59,2160,4
2608,0,20,0,7,5,22,1540,620,54,2160,4
2609,0,20,0,7,5,31,1684,620,63,2304,4
2610,0,20,0,7,9,13,1540,620,49,2160,4
2611,0,20,0,7,9,22,1684,620,58,2304,4
2612,0,20,0,7,13,4,1540,620,44,2160,4
2613,0,20,0,7,13,13,1684,620,53,2304,4
2614,0,20,0,7,13,22,1828,620,62,2448,4
2615,0,20,0,7,17,4,1684,620,48,2304,4
2616,0,20,0,7,17,13,1828,620,57,2448,4
2617,0,20,0,7,21,4,1828,620,52,2448,4
2618,0,20,0,7,21,13,1972,620,61,2592,4
2619,0,20,0,7,25,4,1972,620,56,2592,4
2620,0,20,0,7,29,4,2116,620,60,2736,4
2621,0,20,0,7,33,4,2260,620,64,2880,4
2622,0,20,0,8,1,22,1540,620,51,2160,4
2623,0,20,0,8,1,31,1684,620,60,2304,4
2624,0,20,0,8,5,13,1540,620,46,2160,4
2625,0,20,0,8,5,22,1684,620,55,2304,4
2626,0,20,0,8,5,31,1828,620,64,2448,4
2627,0,20,0,8,9,4,1540,620,41,2160,4
2628,0,20,0,8,9,13,1684,620,50,2304,4
2629,0,20,0,8,9,22,1828,620,59,2448,4
2630,0,20,0,8,13,4,1684,620,45,2304,4
2631,0,20,0,8,13,13,1828,620,54,2448,4
2632,0,20,0,8,13,22,1972,620,63,2592,4
2633,0,20,0,8,17,4,1828,620,49,2448,4
2634,0,20,0,8,17,13,1972,620,58,2592,4
2635,0,20,0,8,21,4,1972,620,53,2592,4
2636,0,20,0,8,21,13,2116,620,62,2736,4
2637,0,20,0,8,25,4,2116,620,57,2736,4
2638,0,20,0,8,29,4,2260,620,61,2880,4
2639,0,20,0,9,1,13,1540,620,43,2160,4
2640,0,20,0,9,1,22,1684,620,52,2304,4
2641,0,20,0,9,1,31,1828,620,61,2448,4
2642,0,20,0,9,5,4,1540,620,38,2160,4
2643,0,20,0,9,5,13,1684,620,47,2304,4
2644,0,20,0,9,5,22,1828,620,56,2448,4
2645,0,20,0,9,9,4,1684,620,42,2304,4
2646,0,20,0,9,9,13,1828,620,51,2448,4
2647,0,20,0,9,9,22,1972,620,60,2592,4
2648,0,20,0,9,13,4,1828,620,46,2448,4
